image_id,class_name,relative_path,absolute_path,file_size_bytes,width,height,mode,sha256,phash_hex,dhash_hex
IMG001768,声带炎,声带炎/6F714916FED24FA7892F4265EBA574D1_EBYHJ11636877.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\6F714916FED24FA7892F4265EBA574D1_EBYHJ11636877.jpg,75660,717,556,RGB,8024dc4e717542aad9086aa52630bd2b3416f64736c12ad1f11dd156426d516b,c1c4b56d1f526d92,e0e0e0e0c1c3f8f8
IMG001769,声带炎,声带炎/70270C713D9248CFBA52549F01223D7D_EBYHJ11695290.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\70270C713D9248CFBA52549F01223D7D_EBYHJ11695290.jpg,81385,717,556,RGB,e02da1a67fce7c3f222967abcf53161f2698c331845368e1807e8ad0f971d0c2,c4e81f275a95619e,e8a6a68787ce6478
IMG001770,声带炎,声带炎/70270C713D9248CFBA52549F01223D7D_EBYHJ11695291.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\70270C713D9248CFBA52549F01223D7D_EBYHJ11695291.jpg,90060,719,556,RGB,a87902c5e5430c3cd2362d2d4e83680c19e7def5091fd50fcbf82e1a34952ed1,e34e85234ade31cd,86c6462d0f0f8e92
IMG001771,声带炎,声带炎/70270C713D9248CFBA52549F01223D7D_EBYHJ11695293.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\70270C713D9248CFBA52549F01223D7D_EBYHJ11695293.jpg,80156,719,556,RGB,951ac7ef7e38029fe4651d77e6d9e8eb7f808c723af8b6606f292aef787edbf6,e34e85234ade31cd,c6c6462d0f0f8e92
IMG001772,声带炎,声带炎/7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881649.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881649.jpg,61574,718,556,RGB,0d9066aec917292bad07fb2d7201e2704786092f03bbb2e9ec59fcf0c429f1ea,b77ba849903565a5,8b0bceccfcfafcfc
IMG001773,声带炎,声带炎/7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881655.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881655.jpg,62151,718,556,RGB,65452483c87bc1c5ac18af406b22ee2857da30b31695a799583bdd35c853f3e7,86e05ad7252adc67,eccccd8fceec79f1
IMG001774,声带炎,声带炎/7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881656.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881656.jpg,66907,721,556,RGB,7995ed5ed57a2469d9e4ee30e99bd68f45fc12b3c54ff13f262c3d943dc93d39,a59867155e2bd165,e6c69ba5a6cecec7
IMG001775,声带炎,声带炎/7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881658.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7152943C71D64C62A2CC122EBD9FE260_EBYHJ11881658.jpg,59808,720,556,RGB,2b0d333925a8f47a1b58faed29ff2122a03ac033337c761fef587f73e82dd24c,a6d927565861d966,e6c6d68aadedcfcf
IMG001776,声带炎,声带炎/71A14B8229FD4C5BBA51AA1DB378F054_EBYHJ11710174.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\71A14B8229FD4C5BBA51AA1DB378F054_EBYHJ11710174.jpg,100802,717,556,RGB,cdfbdd1d72a78be09190ac542f40874e6fb6c9177f564f52f8756344b3956a4d,c6e0589ee76a9295,8686c6cf66783100
IMG001777,声带炎,声带炎/71A14B8229FD4C5BBA51AA1DB378F054_EBYHJ11710210.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\71A14B8229FD4C5BBA51AA1DB378F054_EBYHJ11710210.jpg,118462,717,556,RGB,abb22b6a32182663c4623bbc271176218a5c61d140f338b8057d59dcf3cbe89a,f0a4981de750d337,8e968c8c4c313103
IMG001778,声带炎,声带炎/756CB2272CED4E289F608F013765327A_EBYHJ11762058.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\756CB2272CED4E289F608F013765327A_EBYHJ11762058.jpg,79803,718,556,RGB,cfe0d1b7d834717ecd295a275fa46f9182f67490bbb53f326f27920a517dd5dd,a497926999ba5d92,d9c6e6e6f6c787cb
IMG001779,声带炎,声带炎/756CB2272CED4E289F608F013765327A_EBYHJ11762061.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\756CB2272CED4E289F608F013765327A_EBYHJ11762061.jpg,80320,718,556,RGB,c9686f3ef1bb16a24c6734a08a4a40632b39d191248bad92eeb8a57f876a4d28,a5937a4c9b6b9864,dac6eec6c6e6e7e7
IMG001780,声带炎,声带炎/7821E5D0C0BD4B17BC9F1B4C1563F9F3_EBYHJ11651648.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7821E5D0C0BD4B17BC9F1B4C1563F9F3_EBYHJ11651648.jpg,94710,718,556,RGB,269b0ad80b61ecb16f94cc203dce5b266d86bd45c8b89b25176eac031a8b5a13,9078cf36668973c6,b8b8989e8c9cf8f8
IMG001781,声带炎,声带炎/7821E5D0C0BD4B17BC9F1B4C1563F9F3_EBYHJ11651650.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7821E5D0C0BD4B17BC9F1B4C1563F9F3_EBYHJ11651650.jpg,80163,718,556,RGB,7fe8a34cc06d5d2a8d5b3df0d93a01dedee19730757109a1f32d90cbdf396da9,b0994c6e626e439f,9c9c989c9c9e1e9e
IMG001782,声带炎,声带炎/78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759550.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759550.jpg,84735,720,556,RGB,7ce6903353656724d0181cfeced03b03e8ba6c8e56ef3f6526714dcea173b6ac,d18c40f5cd3298bf,e2c898c84a8ecce8
IMG001783,声带炎,声带炎/78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759551.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759551.jpg,105560,720,556,RGB,abb0327024ab2551b35fe53021f55d61f0a7f5d12ce952c3add433605c403c85,91f10ce3238cdf33,e48c989cccc8f4f0
IMG001784,声带炎,声带炎/78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759554.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\78381FF51E05462DB2A4A1B366C75ACB_EBYHJ11759554.jpg,119560,719,556,RGB,3ecf88a72a6d66b7a3a74e0cf4dd6b194e3db06c5fcbb186898b7c5a3840294a,9130dc1cd27bce63,8cbefbcdc97232f0
IMG001785,声带炎,声带炎/7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744177.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744177.jpg,89299,720,556,RGB,5024174c50dcfb9abd18b113478e00a7aa215b8f16276b1d2daa73fb5df983d3,9135cf7a22cc2bc3,dcbab2949c38f0e0
IMG001786,声带炎,声带炎/7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744178.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744178.jpg,92652,720,556,RGB,b162e922e371b75b52a79ea3c62cc8bf18e47063a764459c59f813d4ad59a56c,d3310ed2350dcbd6,dcd8da8e9cd8e0e0
IMG001787,声带炎,声带炎/7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744179.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744179.jpg,86014,718,556,RGB,0dfba409f09bb56cb47d29790a2a49631fa5b034c71923e5cf349b727701b256,d3fcdae088258dd2,0a3170cec88acce8
IMG001788,声带炎,声带炎/7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744180.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\7CE05F31484E44329A81FDA8C16439C6_EBYHJ11744180.jpg,87992,720,556,RGB,1d0618cad6ce26bd3f9b2f5f97bc15b877bf52cba6fdc0a6ded33ccfdea0711d,91ad4c354bd66d83,f09ed8c8ca8edce0
IMG001789,声带炎,声带炎/807A00EB560047AD9E48746A00753739_EBYHJ11764397.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\807A00EB560047AD9E48746A00753739_EBYHJ11764397.jpg,130526,717,556,RGB,3ba00ce2ef0a3d1e3299442e2bf88d9b4316bbd28b5a61625a16fc768542e032,fe1ec9098c6d19cc,a249250c2c1b0300
IMG001790,声带炎,声带炎/807A00EB560047AD9E48746A00753739_EBYHJ11764398.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\807A00EB560047AD9E48746A00753739_EBYHJ11764398.jpg,122494,718,556,RGB,e2c8224675a7af69e23ed58cb4670e18ddb2b76d6dc83ef7e2c0a62a27c06393,f604d139a764d89e,94e4a4c46c190000
IMG001791,声带炎,声带炎/807A00EB560047AD9E48746A00753739_EBYHJ11764399.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\807A00EB560047AD9E48746A00753739_EBYHJ11764399.jpg,102276,718,556,RGB,ac8bab791fea1d2f2769bf735dff8b6a379b80224cd7551b55a1284d52106bb7,e587987e078079b9,c4c4cec6060684c0
IMG001792,声带炎,声带炎/807A00EB560047AD9E48746A00753739_EBYHJ11764400.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\807A00EB560047AD9E48746A00753739_EBYHJ11764400.jpg,113358,718,556,RGB,957cb3053ca13c08f403661acdee4761569018d4d1dbf6b8e462b63dc9aec2ef,d606c8798565799e,8cec6cce68090080
IMG001793,声带炎,声带炎/83472B927655469CB73399AC15941BC0_EBYHJ11641608.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\83472B927655469CB73399AC15941BC0_EBYHJ11641608.jpg,65396,718,556,RGB,c5a409eb534a03ea56208efdb5ce7ea120c41f2fcb7601ed640ccfaeab8ef88a,e5fa8d6c4ec12cc1,a68c8ccc8e8ecee4
IMG001794,声带炎,声带炎/83472B927655469CB73399AC15941BC0_EBYHJ11641609.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\83472B927655469CB73399AC15941BC0_EBYHJ11641609.jpg,64627,718,556,RGB,11f6edccba3a0f32facc320b745c30a03adb1eca85679311c7c669f9522e5d28,b495982bcf3ccc32,8e8e868e4f8f9e8e
IMG001795,声带炎,声带炎/834D25C35F5C4E26AE38B36C28B60269_EBYHJ11904431.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\834D25C35F5C4E26AE38B36C28B60269_EBYHJ11904431.jpg,65537,718,556,RGB,0453c1df9bd43cf7658b8228f0b5eba7d2e8e533a0a1435a5a12e666791fbd18,e2cd5c35c7091de8,c6cccccecccc8c8c
IMG001796,声带炎,声带炎/834D25C35F5C4E26AE38B36C28B60269_EBYHJ11904432.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\834D25C35F5C4E26AE38B36C28B60269_EBYHJ11904432.jpg,69915,718,556,RGB,25ad73fb83b3f0777cb8b92665bce99555882b809aecc4d8e2b1c54d6a8e76ee,e6cd4c338627c83e,cccccccecc0c8e8e
IMG001797,声带炎,声带炎/85375F15A9E7431ABB8AAF49D43999D0_EBYHJ11763233.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\85375F15A9E7431ABB8AAF49D43999D0_EBYHJ11763233.jpg,73132,718,556,RGB,b276b790c53f2f70935c30caabd78f31d12fce3ac2eb6cf8c6b6a9db249ab066,e1c4395a59931cfa,c2c6c6c687838b8b
IMG001798,声带炎,声带炎/85375F15A9E7431ABB8AAF49D43999D0_EBYHJ11763234.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\85375F15A9E7431ABB8AAF49D43999D0_EBYHJ11763234.jpg,81607,718,556,RGB,a2c25d64c8204808ea2fd4794fce6dd7f6a7eef0d268bb78146c840f297efb17,e5c6395969d31c58,86c6c6c6878f8b87
IMG001799,声带炎,声带炎/854EFB05CD274838B005A96DB3EABFEA_EBYHJ11738521.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\854EFB05CD274838B005A96DB3EABFEA_EBYHJ11738521.jpg,102982,718,556,RGB,07754d29c3dc07f75724aa649cf249ce150e0575b0c2716f86a518ddc77b0260,b0e215c867175cbd,9c9e1e1c3cbc383c
IMG001800,声带炎,声带炎/86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658538.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658538.jpg,83965,720,556,RGB,8b90638c753a6f4814ba1a025b29150f648cad2fdb71cac900a4c8ecf44eecb8,d5edc8f661993142,02641ada8c8cb8f0
IMG001801,声带炎,声带炎/86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658539.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658539.jpg,71792,719,556,RGB,95d93199cb5b2d3ed607f55e2cf9540f82de00048c861e67e21d4394d34cd865,d1edc87241993ba6,1226585a8c0cb8d0
IMG001802,声带炎,声带炎/86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658541.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\86CB600C15B94EF3BEBC9CE43C6EF7A4_EBYHJ11658541.jpg,84517,718,556,RGB,47ec6907a3b9cc3f635d02db95aa8ed9262e12da0946468546ca95ea2b9c5d59,d7fdc8e222c99930,02241a4c8c8cf0e0
IMG001803,声带炎,声带炎/8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770656.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770656.jpg,90963,718,556,RGB,70ce66670b88bcfe3de49b7ed0b14ebe684e7da04ec55e8a1fd983e58621a6ca,d13c0cc3b68f49f1,f39e9e0c8cc8f1e6
IMG001804,声带炎,声带炎/8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770657.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770657.jpg,92795,718,556,RGB,e604d5af222a34dfc63e55a4ef8c15f67d60bbf53cef6a6b6ec1601746987cd2,f13f0ad07d8f0863,9e8c0f0e8c8cc0a0
IMG001805,声带炎,声带炎/8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770658.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8A06C1B66BC34FD4B3D942AE46A7E1FE_EBYHJ11770658.jpg,94648,718,556,RGB,ee1bcf91cfc9d995c625ad9856d294ddbfc7a4237cccdafc1918d6c0bc3a4814,f1257d52403d9d1e,8e4a0e8eccc8020e
IMG001806,声带炎,声带炎/8A6465AB81634F42BE87BB7FAAEAA63D_EBYHJ11745231.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8A6465AB81634F42BE87BB7FAAEAA63D_EBYHJ11745231.jpg,75694,717,556,RGB,4d323e05b89e56169c185e65a0f1e5ffa4313048d4e31e93121fcd383ae1604a,a59b4ce35360d96c,ccdc9c98cece86c6
IMG001807,声带炎,声带炎/8A6465AB81634F42BE87BB7FAAEAA63D_EBYHJ11745237.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8A6465AB81634F42BE87BB7FAAEAA63D_EBYHJ11745237.jpg,78723,717,556,RGB,81333292e443dc7d9ebe0133e34b6ebd78ef961f3f833ade180e2e386c8e5d71,b51b1424cb265bd7,ec9c9ccece8ec6c4
IMG001808,声带炎,声带炎/8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888734.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888734.jpg,87404,718,556,RGB,1e0eb8c2c9a934debbad3129da34ffaa459cd71570ad3ff4131e0e46bcd48339,a7529968c79867d2,f0decccccccef3de
IMG001809,声带炎,声带炎/8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888735.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888735.jpg,85803,718,556,RGB,cde994f08d092cd311eabfc31e0f000d8f6feb439881d6db8a0de0d06d5631b1,91d88c73912c67cf,f8f8f0dcccceaef6
IMG001810,声带炎,声带炎/8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888737.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888737.jpg,79673,718,556,RGB,7946a3952888a13b311beeb9ec9fad82a8bd9e8b7033abe9838f4ac6731d3ad2,b1d10c67c70c63db,f2fc9cccccceb7f0
IMG001811,声带炎,声带炎/8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888738.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8C53CE0346CD4E98AD01FD739DF8AF00_EBYHJ11888738.jpg,81288,718,556,RGB,a4b9c692693bb78f36bfb19083a8195e37815da53fd6aff8d3f30f67e6d98dcf,8456997b849b67c6,f8c8e6e6e687ebe6
IMG001812,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637861.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637861.jpg,64195,718,556,RGB,feac01e45fe7372178219782187ff8df488625f63ec37a624ea6dda2e1828e51,958acc2acba77a54,f0f08ccecc8ecef0
IMG001813,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637862.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637862.jpg,64113,719,556,RGB,2018ce814f5c7198c587051b74b4dd3122d129f3815e59ccdd404589075b816c,a013cd299c36d9cf,96cccc8c8696c6e0
IMG001814,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637863.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637863.jpg,63199,719,556,RGB,8b9f0450126146cd14259f2a1e452a0444cfbf75c594074bbe9ca1d1604e1e17,a0df0d3c9e70cf22,f0cccc8c8c9687cf
IMG001815,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637864.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637864.jpg,66233,719,556,RGB,5be5775c569f8e8e8533d03ee07b1129a252037189592b99c500adc1fa900cda,e59a099ec30ba6d9,f0f08cccce8e9686
IMG001816,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637865.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637865.jpg,69769,719,556,RGB,43781e05754fc9b4f43b333c10d07e27d6eba5f86e18fc2547877029dcb75796,b08d4dd0d32d367c,e0f0cecc8c8c96ce
IMG001817,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637870.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637870.jpg,65870,719,556,RGB,93010ad07c02dd1295d46558464d8555e46141e7b963262d2ac7ec3763a62b88,e45698693b9665d1,c8e4cccccf87ccec
IMG001818,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637871.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637871.jpg,76522,718,556,RGB,d2512084a804147d35292975bbb183db362013f71fe7f2221ea2c475c1e19915,e656d9291a6c3399,c0e4e4e58f8f0793
IMG001819,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637872.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637872.jpg,76934,718,556,RGB,cf497c1f5d59c22846344d4622e6313ec0686d689a957af3a183840bf23a6d53,e6569d291a9c619d,c4cccccc8fc796cc
IMG001820,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637873.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637873.jpg,56323,719,556,RGB,fd145bf8021316861c75f3f47ecbf2e52ce5841136175e97a943de84919de730,a34cd9360d8d27d9,f0c9cbcf0e0c8cda
IMG001821,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637874.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637874.jpg,126729,716,556,RGB,09ae4f9d2f2f79358bc26edf7de52b0fe04758fefec1d0d81d3bcd7c23d50cda,e49e291a7c4d85f2,f0cccc8c8ccc9686
IMG001822,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637876.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637876.jpg,111969,716,556,RGB,ba627a484a0d2e895c5f87a95db640d6befde14ddc7e09c1a4ad751beeed3ecd,c48849c3d376bd9c,f0f2b6cccc8e8cd6
IMG001823,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637877.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637877.jpg,106823,718,556,RGB,28eaec09782b5c4152509bb50be62a3f51646b6125c46b1ab822a48a9b72d8e5,a35a15cde3c6b0f0,e0e0c9c94387ce8e
IMG001824,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637879.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637879.jpg,114623,714,556,RGB,267eda56bdb76a75d1fe06f3f05aa331f653c9e55de5b77d4f5654de90c49be9,94c992235d2bc5ee,d8e8e0e28e8e8db4
IMG001825,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637882.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637882.jpg,114975,716,556,RGB,e4c9f3ceb369ad5514f8d2a7e89b484e4df6b1824f5aff7b644d3ad951a9ed29,c49b4b86177649b5,e0f0928ccec6868e
IMG001826,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637884.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637884.jpg,73465,720,556,RGB,37c2cbd14ba03873792cd41afb6bbebe4e558f90ba604dd45db94063adfdd5fb,a2dd0d2cd66d8d62,f488cccc8d8f87cf
IMG001827,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637885.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637885.jpg,64791,719,556,RGB,34a76a31ce9973b5c03ea2364a624d51f33dbc6e2aab9990817a628291761afc,e59a4959c689c673,f08c8ccc8c8682c6
IMG001828,声带炎,声带炎/8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637887.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\8D23BEACC99543F59DDC33B180B68FAB_EBYHJ11637887.jpg,59545,719,556,RGB,3a2c5fcfe01f842a328c9c28a7c0b649ee4a9b8cd0d6bb3bba04f6a6403678b2,e59a494ec7896273,f0ac8ccc8c8e8686
IMG001829,声带炎,声带炎/927A38AF83E949A39DBB95BD8E5010BF_EBYHJ11622878.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\927A38AF83E949A39DBB95BD8E5010BF_EBYHJ11622878.jpg,71527,718,556,RGB,670feab5034e5f2da8e7a2dae9e6e62f36909a26c186c483b90a3065f8c2cc86,a5a5ad1db2705cc9,266beecce832b386
IMG001830,声带炎,声带炎/927A38AF83E949A39DBB95BD8E5010BF_EBYHJ11622885.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\927A38AF83E949A39DBB95BD8E5010BF_EBYHJ11622885.jpg,68545,718,556,RGB,2dcdaac7cd22f0909059bf017cb3ed6ae7fb974c9fc8f2e9a265f9ba5ccf452b,a2aa2d1db26c8cf3,67cbcb8dc96273b0
IMG001831,声带炎,声带炎/93E2BC4310D74425AB5EFE07B980EA5E_EBYHJ11624075.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E2BC4310D74425AB5EFE07B980EA5E_EBYHJ11624075.jpg,82807,721,556,RGB,414ff74551481ea74dba85051b1520f6e5728fc2324ab3346e75756ee3c34734,d1bfcca03bce2053,70988e0e8e8ef0f8
IMG001832,声带炎,声带炎/93E2BC4310D74425AB5EFE07B980EA5E_EBYHJ11624077.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E2BC4310D74425AB5EFE07B980EA5E_EBYHJ11624077.jpg,74110,721,556,RGB,f8a7851afd1d9de6808e8877860d1bd07923e1c217896b64dc49187e1c0bc4f4,b3cc8c338f6622cd,f0b88c4ecd8c8ce0
IMG001833,声带炎,声带炎/93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893774.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893774.jpg,81471,718,556,RGB,95e92d6e5cd1406b2e963654fc33f0f9e9634381b00c6023ca4d2d153df9142d,a49949d6daa984f6,f8cec6cac4c6c7c7
IMG001834,声带炎,声带炎/93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893775.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893775.jpg,81359,718,556,RGB,a11708d19588fb4f5eb334b9e16f24e211493fefa320e8a84e6cd8cc88f6a181,e4916b95569ab954,cac6c3cdc687a3cb
IMG001835,声带炎,声带炎/93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893776.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893776.jpg,111930,716,556,RGB,e8737ed28997343d2998633443be35dd7394dbe19aa36e92c9e33081c2af5fea,e2942fe5545a196d,c6c78b85a6834bc7
IMG001836,声带炎,声带炎/93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893777.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893777.jpg,111682,716,556,RGB,e0adf97661ec84b94d0c7572191ccf85fcce050fc96dbce5ee50e291afe87757,e2942fe5545a196d,c6c78b85a6834bc7
IMG001837,声带炎,声带炎/93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893780.jpg,D:\疲劳状态标注\AA喉部图像质量控制\声带炎\93E6B0509A934CDFA9EBF2943D17BD31_EBYHJ11893780.jpg,82866,718,556,RGB,94f72ea2bdc7eccac02c6762c59cb4923298e1146b908c4d26a224b25e8787d2,a5982b6d965b894d,fec6da8c86c7c7c7
